Time (s), Cell Name, Value
217.926453, C094, 12.80031
221.523589, C094, 10.78282
223.821759, C094, 9.250266
232.714677, C094, 14.92762
235.212688, C094, 9.687119
254.197569, C094, 11.37822
264.389453, C094, 9.219326
288.570196, C094, 12.58108
309.153804, C094, 9.477974
326.7398, C094, 9.486712
550.740171, C094, 5.894346
564.8289600000001, C094, 7.073258
3211.413583, C094, 7.315948
3416.849904, C094, 9.055873
3423.144889, C094, 6.404126
3447.825225, C094, 6.02664
3505.37937, C094, 9.666798
3528.061298, C094, 12.35864
56.455041, C095, 27.97432
151.079687, C095, 11.8655
160.272366, C095, 17.16994
175.560192, C095, 33.23579
314.949189, C095, 36.85719
337.131524, C095, 15.71579
352.019668, C095, 11.71904
369.605663, C095, 11.96941
554.137468, C095, 51.65377
566.92729, C095, 42.67817
3196.225683, C095, 48.68903
3463.912408, C095, 18.44231
18.984881, C096, 38.52999
68.94509499999999, C096, 19.27534
156.575311, C096, 46.42342
158.373878, C096, 29.73015
160.871889, C096, 26.37128
206.235763, C096, 21.30126
543.645816, C096, 37.08225
545.544306, C096, 39.24277
550.44041, C096, 11.09116
3198.823614, C096, 34.55819
3235.394476, C096, 7.839452
3481.798158, C096, 10.36179
3545.647287, C096, 22.15399
3556.338769, C096, 7.739175
3561.83439, C096, 24.57916
29.876208, C097, 10.56292
48.561328, C097, 19.35377
74.34079800000001, C097, 24.83862
100.51995, C097, 13.58602
106.914858, C097, 28.449
151.179607, C097, 23.45907
539.049474, C097, 14.04677
3170.146462, C097, 20.03715
3208.016289, C097, 27.76453
3491.490436, C097, 18.34585
3497.585579, C097, 23.77384
3513.07324, C097, 14.85629
3542.749596, C097, 48.33409
88.929181, C098, 18.7834
137.69035, C098, 22.44219
216.127886, C098, 22.95548
548.242159, C098, 11.50894
3165.550124, C098, 52.94374
3173.243994, C098, 37.35914
3190.430301, C098, 32.68169
3245.086754, C098, 21.42421
3245.486436, C098, 30.73982
3262.872584, C098, 44.6994
3265.770275, C098, 24.04939
3321.925534, C098, 33.56383
3362.992814, C098, 34.00248
3416.849904, C098, 30.03069
3532.257955, C098, 26.39063
3538.65286, C098, 22.40086
14.388541, C099, 24.68101
15.187905, C099, 23.91761
343.02683, C099, 23.87502
378.598502, C099, 24.0497
3165.849885, C099, 16.69929
3201.121783, C099, 16.34528
3212.412787, C099, 35.68145
3503.980484, C099, 15.12649
87.63021500000001, C100, 43.5424
3215.710159, C100, 11.95251
3220.506338, C100, 10.60747
3223.004348, C100, 8.845616
3230.198616, C100, 11.48362
3275.262712, C100, 16.91069
3401.861846, C100, 24.23782
54.556553, C101, 34.30588
244.005685, C101, 26.90404
248.701945, C101, 22.85202
256.995341, C101, 18.04197
302.658977, C101, 16.66402
303.858022, C101, 22.89222
306.256112, C101, 20.19823
331.036378, C101, 18.07459
334.733434, C101, 35.59601
3192.029027, C101, 12.33438
3202.120986, C101, 20.62438
3216.109841, C101, 32.60727
3218.707771, C101, 18.08841
3219.906816, C101, 25.30401
3222.704587, C101, 18.16438
3223.703791, C101, 11.42276
3230.598298, C101, 12.55262
3327.421155, C101, 18.46784
3455.119414, C101, 11.56044
19.584403, C102, 21.81643
26.578833, C102, 45.29413
322.942824, C102, 24.4419
373.702401, C102, 20.59489
516.567363, C102, 8.925952
549.441205, C102, 10.51012
3169.347099, C102, 9.199526
3198.224091, C102, 18.08805
3482.997202, C102, 8.810849
3492.68948, C102, 9.907316
3501.582395, C102, 9.169152
3507.877379, C102, 6.859232
3511.274673, C102, 7.709185
3544.248401, C102, 16.16063
3549.1445, C102, 7.91714
3552.641714, C102, 8.473477
3554.14052, C102, 6.337578
3558.337176, C102, 7.992295
6.694668, C103, 22.58303
185.851996, C103, 28.15716
187.650564, C103, 33.48847
215.028761, C103, 36.91049
221.323748, C103, 32.27842
232.614756, C103, 33.93677
246.903378, C103, 25.12914
304.457544, C103, 40.36992
338.43049, C103, 29.27081
340.72866, C103, 28.62324
528.957504, C103, 9.025044
544.744942, C103, 28.99922
3210.414379, C103, 9.159155
3538.65286, C103, 20.30738
22.482096, C104, 22.71734
59.152893, C104, 16.84377
100.51995, C104, 16.00836
102.918041, C104, 13.74132
539.449156, C104, 20.02483
3476.502377, C104, 10.64336
3504.480086, C104, 26.65601
3507.477698, C104, 16.9846
3541.050949, C104, 23.78735
5.495623, C105, 19.98769
56.854723, C105, 18.37607
106.215415, C105, 18.29185
141.687167, C105, 21.08426
187.550643, C105, 15.04005
189.748893, C105, 13.67559
207.135047, C105, 13.03522
221.123907, C105, 12.59925
295.364785, C105, 12.73156
304.657385, C105, 19.24015
364.20996, C105, 13.55606
554.137468, C105, 22.12956
3165.749965, C105, 29.26327
3173.443835, C105, 22.99387
3200.622181, C105, 11.70471
3207.316847, C105, 9.595098
3209.515095, C105, 10.30257
3213.411991, C105, 15.72014
3266.569638, C105, 9.595062
3388.472514, C105, 9.392138
3467.609462, C105, 10.70487
3508.676743, C105, 18.78402
3527.062094, C105, 16.71048
3532.557716, C105, 17.35499
78.237695, C106, 12.40722
3183.935476, C106, 16.06655
3228.300129, C106, 17.82986
3233.595909, C106, 16.65319
3235.993999, C106, 16.85017
3243.98763, C106, 14.5167
3289.451407, C106, 14.53673
3295.34671, C106, 14.99527
3331.21813, C106, 15.73802
3387.57323, C106, 18.28913
3418.548551, C106, 15.2243
3429.240033, C106, 17.90431
3464.51193, C106, 14.2542
3553.141316, C106, 21.30936
3555.439485, C106, 13.46106
3.497214, C107, 30.71781
7.693872, C107, 18.89162
52.658065, C107, 16.6643
57.554166, C107, 18.19344
159.972605, C107, 32.23169
165.568149, C107, 25.88636
182.554622, C107, 27.16933
257.694784, C107, 18.55308
525.660128, C107, 9.544415
3165.650044, C107, 12.09101
3173.044153, C107, 12.63776
3248.583968, C107, 16.74642
3449.324031, C107, 10.89234
27.677958, C108, 29.8975
31.474934, C108, 28.672
109.312948, C108, 8.933569
139.688758, C108, 39.84296
180.556213, C108, 11.48664
565.428483, C108, 24.94995
3554.640122, C108, 10.73009
70.643742, C109, 29.10149
103.917245, C109, 35.13397
167.966239, C109, 27.97909
517.9662499999999, C109, 10.15808
3188.731654, C109, 19.08313
3190.030619, C109, 31.28703
3195.22648, C109, 24.76238
3209.415175, C109, 16.50255
3306.937475, C109, 15.25104
3392.968931, C109, 15.00762
3561.035027, C109, 32.93701
12.490053, C110, 25.21891
99.82050700000001, C110, 15.00225
154.676822, C110, 30.17657
163.769581, C110, 22.09142
183.453906, C110, 17.15261
192.246903, C110, 16.70636
193.74571, C110, 16.37152
307.854839, C110, 13.50504
381.496194, C110, 34.96642
384.893489, C110, 12.73649
541.4475650000001, C110, 11.26775
559.733015, C110, 16.73629
562.83055, C110, 27.32765
3167.04893, C110, 11.73631
3189.131336, C110, 16.84828
3189.431097, C110, 10.79759
3210.214538, C110, 11.20415
3486.294575, C110, 8.522754
3492.889321, C110, 10.65268
3494.987649, C110, 10.75113
3501.582395, C110, 34.19452
3507.877379, C110, 20.53217
3509.176345, C110, 13.82947
3511.074832, C110, 29.44635
3527.461776, C110, 10.81884
3552.641714, C110, 9.523472
3558.936699, C110, 9.954829
25.87939, C112, 9.570504
100.42003, C112, 9.289031
117.306582, C112, 22.45024
123.90133, C112, 19.68211
528.757663, C112, 23.39735
531.955119, C112, 12.57623
3236.29376, C112, 10.32785
3282.956582, C112, 11.28606
3283.955786, C112, 8.815288
3286.853477, C112, 7.252173
3346.50595, C112, 7.871096
3373.184694, C112, 9.333467
3397.86503, C112, 9.476478
3500.083589, C112, 9.359389
3541.750392, C112, 9.479168
14.788223, C113, 17.73521
30.275889, C113, 31.49885
267.986588, C113, 12.35262
276.379904, C113, 23.1763
340.229058, C113, 20.05376
517.066966, C113, 9.466573
3173.343914, C113, 10.44909
3199.123375, C113, 16.17655
3251.6815, C113, 9.405697
3338.412398, C113, 10.16163
3416.450223, C113, 17.90282
3419.347914, C113, 8.787325
3488.392903, C113, 19.83259
3491.390515, C113, 18.81365
3491.890117, C113, 8.281376
3494.288206, C113, 11.7157
3515.67117, C113, 13.77062
3552.441873, C113, 10.30418
3554.24044, C113, 9.525791
14.488462, C114, 22.05386
37.869842, C114, 20.00897
102.018757, C114, 13.36372
154.576902, C114, 12.76104
156.575311, C114, 14.67396
162.970218, C114, 17.65985
548.242159, C114, 16.09433
567.426893, C114, 8.057169
3165.749965, C114, 9.007971
3172.844312, C114, 9.849323
3190.33038, C114, 10.14576
3204.519076, C114, 9.15464
3306.737635, C114, 13.62612
3466.410418, C114, 11.76032
3481.598317, C114, 7.742784
3501.282634, C114, 7.763701
3517.569657, C114, 12.86498
3519.568065, C114, 9.649657
3532.657636, C114, 8.234882
3549.744023, C114, 8.678628
89.029101, C115, 18.79324
97.222576, C115, 13.51063
178.158123, C115, 19.65137
195.943959, C115, 17.22998
215.928045, C115, 15.20228
245.004889, C115, 13.38059
539.648997, C115, 17.09245
544.045498, C115, 16.49316
557.834526, C115, 13.93413
3164.55092, C115, 18.09426
3166.449407, C115, 19.45466
3168.847497, C115, 8.690127
3170.945825, C115, 10.95006
3172.34471, C115, 23.50106
3174.243198, C115, 15.05813
3179.339138, C115, 9.196367
3199.423136, C115, 8.676065
3206.817245, C115, 11.60045
3529.660024, C115, 21.26237
3533.75676, C115, 11.81973
3544.847924, C115, 8.280081
3548.544978, C115, 15.75113
3552.841555, C115, 19.60562
6.195066, C116, 22.46842
108.013982, C116, 17.97662
112.11072, C116, 15.7267
344.725477, C116, 26.37452
355.017281, C116, 18.66694
365.309085, C116, 17.46655
552.139058, C117, 14.98338
560.6323, C117, 12.85247
562.231027, C117, 16.38867
575.820214, C117, 13.11705
577.618783, C117, 14.90213
3550.743227, C117, 9.68605
37.570081, C118, 25.22751
53.357508, C118, 14.97928
80.73570599999999, C118, 16.14577
156.175629, C118, 18.80529
277.578949, C118, 23.28797
278.977835, C118, 18.31529
516.867125, C118, 19.66202
524.0614, C118, 10.94366
3167.14885, C118, 13.93849
3199.423136, C118, 7.171843
3228.300129, C118, 26.44688
3481.598317, C118, 6.515944
3545.047764, C118, 7.997049
3548.245217, C118, 8.381301
3550.043784, C118, 12.11925
3553.241236, C118, 5.93184
5.995225, C119, 18.47845
28.377401, C119, 21.36902
129.197113, C119, 20.70049
322.543142, C119, 21.41259
328.638288, C119, 21.99356
576.719499, C119, 11.9023
3474.903651, C119, 10.19319
3527.062094, C119, 9.47177
6.494827, C120, 21.88162
338.830172, C120, 17.37829
347.023647, C120, 25.05072
351.120384, C120, 16.2998
3492.789401, C120, 17.4991
3543.94864, C120, 24.28444
3549.344341, C120, 17.31362
74.940321, C121, 19.62692
346.524045, C121, 15.04866
3201.521464, C121, 13.48849
3204.419155, C121, 16.82794
3209.015493, C121, 12.82676
3228.300129, C121, 10.12874
3322.125375, C121, 16.00497
3349.603482, C121, 10.92959
3487.093938, C121, 13.34066
3524.863846, C121, 14.27974
3534.256362, C121, 17.25262
31.474934, C122, 23.53505
558.234208, C122, 22.02916
560.932061, C122, 18.51114
563.829755, C122, 18.67338
3522.365836, C122, 11.86363
78.43753599999999, C123, 18.60484
209.533137, C123, 13.2188
295.964308, C123, 14.10615
306.755714, C123, 18.66634
524.0614, C123, 10.44782
539.049474, C123, 13.92552
3188.531813, C123, 26.32608
3204.419155, C123, 18.36655
3207.117006, C123, 11.01752
3443.82841, C123, 12.87125
3474.60389, C123, 18.78217
3504.180325, C123, 14.76159
3559.935903, C123, 12.0037
45.463794, C124, 14.62567
159.073321, C124, 11.58361
193.645789, C124, 14.88028
207.934411, C124, 10.18129
3166.449407, C124, 10.1526
3168.547735, C124, 13.67193
3186.533406, C124, 8.651554
3197.224887, C124, 9.617393
3209.515095, C124, 6.810167
3462.01392, C124, 7.728992
3492.789401, C124, 11.21157
3501.682315, C124, 19.9703
19.984085, C125, 8.536183
20.283846, C125, 7.839415
37.47016, C125, 8.548067
88.82926, C125, 8.285885
89.728544, C125, 7.282061
98.321701, C125, 7.45135
98.721383, C125, 10.39074
203.837673, C125, 6.842609
255.196773, C125, 7.458466
276.679665, C125, 6.947602
516.067761, C125, 21.71374
519.065376, C125, 23.09358
523.8615590000001, C125, 16.85556
3168.847497, C125, 17.26265
3185.13452, C125, 9.437626
3206.917165, C125, 13.67393
3294.247586, C125, 14.39635
3367.189471, C125, 13.00513
3390.670762, C125, 9.701493
3408.656432, C125, 12.07364
3478.600705, C125, 13.58217
3480.099511, C125, 18.42272
3482.4976, C125, 8.526367
3487.093938, C125, 10.21483
3488.592744, C125, 11.54271
3492.189878, C125, 15.74914
3494.288206, C125, 9.392252
3548.145297, C125, 9.508943
3552.541794, C125, 12.17811
3560.935106, C125, 16.52081
3194.427116, C126, 10.3248
3195.42632, C126, 10.9061
3203.02027, C126, 12.06349
3208.21613, C126, 11.02229
3307.936679, C126, 10.87418
3500.483271, C126, 10.01047
182.854383, C127, 12.75963
372.103674, C127, 11.60553
551.439615, C127, 14.14858
569.824985, C127, 21.57327
3181.837147, C127, 15.91256
3186.333565, C127, 25.72588
3198.224091, C128, 19.86887
6.394907, C129, 7.239557
14.588382, C129, 10.12106
304.457544, C129, 7.586067
329.03797, C129, 10.80822
333.73423, C129, 9.360287
338.330569, C129, 7.488304
3210.61422, C129, 19.90573
3219.507134, C129, 12.76051
3226.801323, C129, 12.56522
3274.163588, C129, 11.48003
3308.236441, C129, 10.73532
3353.999979, C129, 11.00147
3432.537405, C129, 13.39366
3433.836371, C129, 10.96793
3491.890117, C129, 12.96531
3165.550124, C130, 27.34595
3194.726878, C130, 13.40438
3195.22648, C130, 15.31709
3202.620588, C130, 21.91295
3200.622181, C131, 11.18598
3207.316847, C131, 12.04029
3544.048561, C131, 12.80383
3549.744023, C131, 13.27393
3558.237256, C131, 10.40082
59.352734, C132, 12.94922
145.983745, C132, 12.57157
365.808687, C132, 12.21896
3510.375389, C132, 14.77072
543.845657, C133, 11.45797
3228.499969, C133, 14.44447
518.765614, C134, 8.668537
3170.046541, C134, 7.835719
3190.630142, C134, 8.007463
25.479709, C135, 29.42925
264.489373, C135, 18.37784
533.553847, C135, 9.232697
547.742556, C135, 15.72003
3166.949009, C135, 11.40399
3228.999571, C135, 11.91259
3232.796546, C135, 11.79967
184.652951, C136, 25.63405
188.250086, C136, 18.56987
327.539163, C136, 21.54594
339.929296, C136, 16.0921
3178.539774, C136, 10.98219
3215.710159, C136, 15.26154
3230.198616, C136, 13.98041
3523.065279, C136, 14.14734
184.752871, C137, 20.4487
224.12152, C137, 32.21029
276.279984, C137, 20.49197
533.953529, C137, 14.78542
565.128722, C137, 9.636266
3165.450203, C137, 32.45684
3172.844312, C137, 31.38798
3174.94264, C137, 12.01116
3178.439854, C137, 11.29565
3284.055706, C137, 10.51915
3362.293371, C137, 19.14395
3462.113841, C137, 9.732455
3492.889321, C137, 15.21765
3493.688684, C137, 9.461775
3503.181121, C137, 18.0899
3531.958193, C137, 21.97403
3540.351506, C137, 9.766051
3541.150869, C137, 12.88319
51.55894, C138, 18.54239
52.658065, C138, 26.29357
525.060605, C138, 13.90956
525.660128, C138, 18.94584
538.649792, C138, 10.95701
565.228642, C138, 13.96379
3449.623792, C138, 13.28781
3517.769498, C138, 15.50072
12.090371, C139, 14.61245
154.476982, C139, 10.43761
215.128681, C139, 17.35738
327.938845, C139, 10.53352
341.927705, C139, 17.80337
516.067761, C139, 12.90468
518.565773, C139, 17.36879
3165.450203, C139, 7.960693
3199.223295, C139, 8.894394
3262.872584, C139, 7.920818
3320.726489, C139, 8.965663
3407.057706, C139, 8.562735
3416.949825, C139, 7.413879
3427.141704, C139, 7.542105
3444.527852, C139, 19.64325
3480.798954, C139, 8.493427
3500.083589, C139, 7.587748
3533.357079, C139, 18.67466
3534.056522, C139, 9.175917
38.469364, C140, 13.19014
87.330454, C140, 17.91368
157.574515, C140, 15.13563
167.666478, C140, 22.15875
172.962261, C140, 13.06136
218.426056, C140, 11.62165
259.09367, C140, 11.1618
287.371151, C140, 15.7591
305.057067, C140, 12.15766
318.546325, C140, 12.61192
519.764819, C140, 16.21005
539.149394, C140, 16.01857
3170.346303, C140, 22.53472
3186.633326, C140, 21.56578
3189.431097, C140, 22.72825
3212.612627, C140, 17.11573
3433.836371, C140, 21.58577
3483.296964, C140, 30.34753
3490.491232, C140, 20.8771
3520.86703, C140, 20.95626
78.637377, C141, 15.57562
137.490509, C141, 15.35606
358.414576, C141, 18.30464
371.10447, C141, 18.71729
3491.290595, C141, 10.18789
3492.089958, C141, 6.721517
3500.083589, C141, 12.34704
3501.482474, C141, 7.440145
5.295782, C142, 19.78189
127.898148, C142, 20.74699
260.492556, C142, 18.97364
521.563388, C142, 8.441239
570.024826, C142, 10.05135
3199.223295, C142, 8.481056
3200.622181, C142, 11.35985
3203.519872, C142, 10.35307
3238.392088, C142, 21.05102
3250.382535, C142, 10.197
3257.476882, C142, 10.54378
3258.675927, C142, 10.97994
3264.771071, C142, 9.812016
3273.464145, C142, 12.79395
3277.860642, C142, 10.07054
3280.358652, C142, 13.69188
3286.253955, C142, 9.998605
3297.445038, C142, 11.58043
3298.843924, C142, 8.609577
3302.341138, C142, 10.61004
3315.630549, C142, 10.29286
3354.999183, C142, 13.83607
3455.019493, C142, 9.146431
3470.307313, C142, 12.15985
3499.683907, C142, 10.79396
3538.65286, C142, 20.4055
75.639764, C143, 9.909224
214.129477, C143, 9.207524
231.21587, C143, 9.278707
537.250905, C143, 13.05681
3201.321623, C143, 19.05869
3203.519872, C143, 12.29892
3210.81406, C143, 23.75657
3232.696626, C143, 15.97722
3244.287391, C143, 12.82474
3280.958174, C143, 11.81989
3338.912, C143, 19.25701
3400.46296, C143, 16.2028
3451.122598, C143, 15.4134
3503.980484, C143, 24.04876
549.041523, C144, 15.21177
548.442, C145, 19.06344
3186.633326, C145, 13.57698
3197.025047, C145, 13.15649
3499.783828, C145, 17.1398
244.005685, C146, 15.9531
248.602025, C146, 15.60962
523.262036, C146, 14.30654
3188.931495, C146, 11.71613
3229.099492, C146, 10.99808
117.406503, C147, 13.89762
189.249291, C147, 20.17552
217.12709, C147, 10.15586
539.049474, C147, 7.506743
562.330948, C147, 9.455427
3206.617404, C147, 15.5805
3209.415175, C147, 16.02865
3211.213742, C147, 15.1811
3227.201004, C147, 13.36003
3231.19782, C147, 18.1804
3279.759129, C147, 19.23019
3295.946233, C147, 16.03698
3340.210965, C147, 12.99939
3370.486843, C147, 17.31852
3400.562881, C147, 21.3334
3453.021085, C147, 14.43297
3465.211373, C147, 11.69703
3479.999591, C147, 17.9983
3482.097919, C147, 17.64946
3494.188286, C147, 12.90655
25.77947, C148, 13.29072
87.63021500000001, C148, 14.61552
164.169263, C148, 13.39508
3401.562085, C148, 13.5108
3548.145297, C148, 8.333935
3186.433485, C149, 11.69775
3196.825206, C149, 18.13192
3492.789401, C149, 9.918179
3512.373797, C149, 16.98376
185.552235, C150, 21.90133
543.745737, C150, 13.80695
547.442795, C150, 17.66394
3165.849885, C150, 15.70118
3357.397272, C150, 14.41515
3486.294575, C150, 13.85545
3509.975708, C150, 25.22039
3521.166791, C150, 11.92225
3526.162811, C150, 16.30605
3529.160422, C150, 13.76644
3533.956601, C150, 18.64488
3202.720509, C151, 8.610921
524.561003, C152, 14.77312
565.228642, C152, 10.16705
3256.477679, C152, 8.664171
31.375014, C153, 24.21831
32.87382, C153, 29.66836
362.011711, C153, 26.23725
371.803913, C153, 12.1886
534.453131, C153, 6.839967
3193.727674, C153, 13.07841
3320.82641, C153, 6.375704
3405.059298, C153, 9.030008
3522.066075, C153, 22.68431
77.13857, C154, 11.77498
110.811754, C154, 11.27246
146.583268, C154, 18.25417
150.180403, C154, 15.84114
295.864387, C154, 7.043845
366.907812, C154, 8.230981
382.295558, C154, 12.54407
534.553052, C154, 6.903875
534.952734, C154, 26.6819
3228.400049, C154, 7.037142
3492.58956, C154, 6.140528
3503.680723, C154, 7.77476
3561.534629, C154, 18.05084
1.698647, C155, 16.26575
83.03387499999999, C155, 14.03669
169.664887, C155, 23.12194
213.629875, C155, 14.76287
341.927705, C155, 13.95956
381.696035, C155, 15.64048
383.894285, C155, 20.51033
3320.726489, C155, 14.11931
3407.257547, C155, 14.01531
3517.169976, C155, 7.754436
1.498806, C156, 15.73354
5.095941, C156, 20.06762
78.937138, C156, 11.54744
104.217006, C156, 17.9359
106.914858, C156, 7.578338
125.500057, C156, 9.639313
257.594863, C156, 8.863781
268.885872, C156, 8.301549
343.726273, C156, 18.6429
346.124363, C156, 8.189234
524.860764, C156, 18.47285
534.553052, C156, 20.26353
3169.247178, C156, 9.224306
3380.878564, C156, 11.42842
3492.089958, C156, 8.448742
3495.28741, C156, 7.774806
3495.487251, C156, 18.59189
3501.582395, C156, 25.41331
3514.072444, C156, 5.948689
3560.435505, C156, 20.33335
1.498806, C157, 7.279096
66.247243, C157, 7.143562
94.624645, C157, 6.387241
3165.749965, C157, 5.188144
3190.33038, C157, 11.67113
3198.623773, C157, 5.453978
3318.828002, C157, 5.451958
3344.507542, C157, 6.727065
3388.472514, C157, 5.659396
3410.454999, C157, 8.429772
3527.261935, C157, 5.05578
3549.744023, C157, 7.637631
4.596339, C158, 7.436228
93.925202, C158, 8.414082
343.12675, C158, 8.454327
526.9590940000001, C158, 20.0948
543.645816, C158, 11.16906
553.338104, C158, 20.14504
3171.245586, C158, 24.1923
3226.601482, C158, 6.790244
3409.156034, C158, 15.86829
3501.182713, C158, 6.418638
3544.548163, C158, 7.104838
3547.645695, C158, 7.232636
0.499602, C159, 8.134784
31.874616, C159, 20.89832
33.373423, C159, 13.51649
183.154144, C159, 20.39064
342.527227, C159, 12.87758
373.302719, C159, 10.31751
374.102083, C159, 10.12673
376.700014, C159, 8.00122
517.366727, C159, 13.60488
534.053449, C159, 18.14873
3399.963358, C159, 7.326034
3448.824429, C159, 6.828948
154.476982, C160, 11.23498
161.271571, C160, 13.60955
3172.544551, C160, 9.777132
3188.431893, C160, 13.8179
3480.599113, C160, 13.05991
3486.194655, C160, 8.679712
41.466977, C161, 9.418729
124.500853, C161, 16.34426
258.094466, C161, 9.784026
317.147439, C161, 16.67472
320.244972, C161, 13.41611
3236.093919, C161, 17.7481
3238.591929, C161, 9.506737
3534.156442, C161, 14.87448
162.770377, C162, 10.36928
171.163693, C162, 11.71223
198.44197, C162, 17.79464
216.327727, C162, 11.27559
329.437651, C162, 10.19702
338.830172, C162, 10.056
518.0661710000001, C162, 15.39608
3238.99161, C162, 10.74231
3390.870603, C162, 14.51454
3402.561289, C162, 11.93033
3473.005163, C162, 10.35593
3503.780643, C162, 10.33854
3520.966951, C162, 14.86201
8.293395, C163, 15.84776
123.90133, C163, 13.43904
126.799023, C163, 14.34311
132.794249, C163, 8.762856
143.785496, C163, 10.51669
148.981358, C163, 11.26378
324.141869, C163, 10.36124
3353.300536, C163, 8.323909
3448.624588, C163, 6.733883
3479.000387, C163, 7.156416
61.550983, C164, 11.06198
161.871093, C164, 13.75825
551.539535, C164, 12.10616
3210.114618, C164, 8.012379
3296.945436, C164, 14.24355
3305.43867, C164, 11.64691
3500.483271, C164, 8.411594
3508.676743, C164, 8.258812
3558.836778, C164, 10.34575
27.977719, C165, 9.840288
547.942397, C165, 11.10309
3273.064463, C165, 11.8436
3283.456184, C165, 11.13854
3301.941456, C165, 11.47737
3325.622588, C165, 13.63099
3335.714548, C165, 12.71801
3517.469737, C165, 14.91307
124.001251, C166, 12.77277
127.898148, C166, 12.91113
140.987724, C166, 11.5788
257.494943, C166, 15.96455
268.885872, C166, 14.86487
3232.197024, C166, 12.45475
3312.333176, C166, 10.21458
3465.311293, C166, 13.92993
3503.480882, C166, 13.54303
3521.166791, C166, 13.53592
547.842477, C167, 16.07533
172.462659, C168, 8.218281
172.76242, C168, 7.312995
3167.448611, C168, 14.90056
3185.434281, C168, 13.56523
3308.636122, C168, 8.392868
3319.327604, C168, 7.399779
3337.613035, C168, 9.996712
3444.228091, C168, 16.15032
47.462203, C169, 13.86956
63.349551, C169, 12.59357
71.64294700000001, C169, 12.31281
87.130613, C169, 18.81429
90.328067, C169, 14.51312
97.722178, C169, 13.14946
161.471412, C169, 15.83878
161.871093, C169, 15.46277
191.847222, C169, 11.31227
195.844039, C169, 19.72635
199.341254, C169, 11.91128
350.02126, C169, 19.07458
562.73063, C169, 22.21622
3167.648452, C169, 13.18767
3200.622181, C169, 14.40888
3206.917165, C169, 11.96479
3224.103472, C169, 10.23161
3264.57123, C169, 9.485551
3266.369797, C169, 9.20547
3362.593133, C169, 21.26056
3364.49162, C169, 14.67776
3377.38135, C169, 10.52155
3379.579599, C169, 9.762943
3396.266304, C169, 15.90304
381.296354, C170, 17.56151
3173.543755, C170, 11.04675
3185.0346, C170, 13.1439
3189.431097, C170, 10.39634
3313.032619, C170, 11.99969
3317.029435, C170, 15.70361
3429.839555, C170, 10.16927
3438.83239, C170, 10.33887
537.051064, C171, 30.08187
323.842107, C172, 8.280014
561.031982, C172, 9.118155
3173.543755, C172, 6.913565
3530.459388, C172, 7.616547
3532.557716, C172, 9.376308
3537.553735, C172, 6.107107
350.820623, C173, 8.093059
3206.917165, C173, 13.13277
3229.299333, C173, 9.298399
3352.001571, C173, 12.06058
3503.181121, C173, 9.50898
188.649768, C174, 16.72655
215.028761, C174, 13.74285
329.23781, C174, 11.35852
563.929676, C174, 9.945248
3257.776644, C174, 12.27052
3319.727285, C174, 12.11073
3363.292575, C174, 11.98005
3472.305721, C174, 14.8976
97.12265600000001, C176, 5.735836
178.657725, C176, 5.762553
568.82578, C176, 5.603392
4.196657, C177, 19.35255
47.562123, C177, 13.18555
322.842903, C177, 17.1592
521.363547, C177, 20.88644
553.338104, C177, 16.78988
555.036752, C177, 15.6994
3205.318439, C177, 13.32498
3207.316847, C177, 9.531161
8.593156, C178, 15.61611
250.900195, C178, 10.90313
257.894625, C178, 14.26799
305.75651, C178, 11.55731
570.4245079999999, C178, 8.527752
3320.92633, C178, 7.41713
3500.28343, C178, 11.74404
20.683528, C179, 10.57625
99.82050700000001, C179, 8.412876
106.315335, C179, 9.203474
3171.945029, C179, 10.34667
3204.519076, C179, 9.41345
3416.949825, C179, 7.853311
3483.197043, C179, 16.83328
3526.462572, C179, 10.26733
2.797771, C184, 11.20434
81.335228, C184, 32.93579
90.228146, C184, 37.92744
96.922815, C184, 42.40698
3171.945029, C184, 12.75578
3277.061279, C184, 9.367353
3323.824021, C184, 13.07747
3440.930718, C184, 6.833368
3474.60389, C184, 12.55708
3515.970931, C184, 8.618908
106.515176, C185, 14.12895
109.013187, C185, 8.415483
164.469024, C185, 8.968476
173.661704, C185, 9.226202
345.324999, C185, 24.2283
348.222692, C185, 30.83928
355.117201, C185, 27.37634
358.914178, C185, 15.93468
519.664899, C185, 6.506486
3198.923534, C185, 6.190623
3214.810876, C185, 5.806026
3260.674335, C185, 7.204072
3323.324419, C185, 9.879124
3404.559696, C185, 14.83144
3406.058502, C185, 7.29771
3423.34473, C185, 7.041928
3503.680723, C185, 6.671373
33.073661, C186, 19.14938
120.803797, C186, 14.56749
385.892693, C186, 18.13216
540.648202, C186, 11.26626
570.124746, C186, 10.60908
3198.224091, C186, 16.10259
3323.824021, C186, 9.645871
3360.494804, C186, 16.27728
3500.183509, C186, 18.13827
3517.669578, C186, 11.93994
569.824985, C187, 12.59709
3501.582395, C187, 14.22177
3503.680723, C187, 13.54987
157.174833, C189, 8.714642
259.393431, C189, 9.902103
270.88428, C189, 19.02163
273.881893, C189, 9.454851
280.876323, C189, 14.3292
3269.867011, C189, 6.792494
3417.449427, C189, 7.397259
3432.337565, C189, 6.453516
11.390928, C190, 14.40038
55.855519, C190, 14.23913
63.349551, C190, 11.93432
115.308174, C190, 14.46624
122.802206, C190, 11.29786
137.79027, C190, 11.78789
143.086053, C190, 17.0051
