IMU Time (s), Acc x, Acc y, Acc z, Ori yaw, Ori pitch, Ori roll, Mag Time (s), Mag x, Mag y, Mag z
20.967215, 0.00372314453125, 0.0018310546875, -0.00189208984375, -2.30615234375, 0.2763671875, 0.318359375, 1824.427833, -761, -860, -3188
20.987832, -0.00213623046875, -0.0052490234375, -0.00469970703125, -2.33203125, 0.2841796875, 0.3115234375, 1824.831524, -734, -858, -3208
21.008448, -0.009521484375, -0.00787353515625, -0.01318359375, -2.35205078125, 0.29541015625, 0.3115234375, 1825.235215, -723, -852, -3192
21.029065, -0.00750732421875, 0.006103515625, -0.0302734375, -2.32421875, 0.29736328125, 0.33251953125, 1825.638907, -725, -844, -3197
21.049682, -0.01171875, 0.016357421875, -0.04150390625, -2.3154296875, 0.3046875, 0.34765625, 1826.042598, -782, -784, -3195
21.070299, -0.01214599609375, 0.0133056640625, -0.04364013671875, -2.32275390625, 0.30615234375, 0.3447265625, 1826.446289, -389, -554, -3058
21.090915, 0.01025390625, 0.0130615234375, -0.0408935546875, -2.28173828125, 0.2822265625, 0.3427734375, 1826.849981, -518, -491, -3092
21.111532, -0.00604248046875, -0.00274658203125, -0.04510498046875, -2.34228515625, 0.302734375, 0.32666015625, 1827.253672, -541, -565, -3134
21.132149, -0.0042724609375, -0.0281982421875, -0.04705810546875, -2.38818359375, 0.30419921875, 0.29833984375, 1827.657364, -628, -539, -3145
21.152766, -0.02301025390625, -0.04205322265625, -0.04071044921875, -2.451171875, 0.32373046875, 0.2802734375, 1828.061055, -594, -522, -3136
21.173382, -0.05889892578125, -0.025146484375, -0.02874755859375, -2.47607421875, 0.35498046875, 0.294921875, 1828.464746, -484, -539, -3113
21.193999, -0.07659912109375, -0.01226806640625, -0.0350341796875, -2.47802734375, 0.37353515625, 0.31103515625, 1828.868438, -467, -516, -3086
21.214616, -0.0938720703125, -0.0257568359375, -0.0377197265625, -2.52685546875, 0.39306640625, 0.29638671875, 1829.272129, -471, -513, -3093
21.235233, -0.13128662109375, -0.03619384765625, -0.0487060546875, -2.591796875, 0.43505859375, 0.2880859375, 1829.675821, -494, -513, -3106
21.255849, -0.174072265625, -0.04150390625, -0.05413818359375, -2.64599609375, 0.47802734375, 0.28369140625, 1830.079512, -526, -509, -3090
21.276466, -0.17999267578125, -0.0079345703125, -0.06640625, -2.59326171875, 0.4833984375, 0.326171875, 1830.483203, -516, -518, -3113
21.297083, -0.1368408203125, -0.03668212890625, -0.03192138671875, -2.59716796875, 0.4296875, 0.28076171875, 1830.886895, -507, -529, -3113
21.317699, -0.075927734375, -0.07373046875, -0.00030517578125, -2.595703125, 0.35986328125, 0.22998046875, 1831.290586, -510, -514, -3123
21.338316, -0.06683349609375, -0.0792236328125, -0.0164794921875, -2.59375, 0.35498046875, 0.2275390625, 1831.694277, -510, -501, -3108
21.358933, -0.064697265625, -0.072021484375, -0.0167236328125, -2.572265625, 0.349609375, 0.2353515625, 1832.097969, -522, -516, -3094
21.37955, -0.0526123046875, -0.04766845703125, -0.01019287109375, -2.4970703125, 0.330078125, 0.26025390625, 1832.50166, -535, -518, -3111
21.400166, -0.0291748046875, -0.02655029296875, -0.00439453125, -2.4091796875, 0.29931640625, 0.28125, 1832.905351, -546, -524, -3121
21.420783, -0.00927734375, -0.02581787109375, -0.0076904296875, -2.3642578125, 0.2763671875, 0.2822265625, 1833.309043, -528, -518, -3114
21.4414, 0.001708984375, -0.02398681640625, -0.01251220703125, -2.33056640625, 0.26171875, 0.28515625, 1833.712734, -529, -516, -3129
21.462017, -0.00836181640625, -0.01397705078125, -0.00830078125, -2.32421875, 0.26611328125, 0.29443359375, 1834.116426, -761, -465, -3125
21.482633, -0.01214599609375, -0.0179443359375, 0.00274658203125, -2.33154296875, 0.26220703125, 0.28564453125, 1834.520117, -939, -552, -3144
21.50325, -0.00390625, -0.021240234375, 0.00469970703125, -2.310546875, 0.248046875, 0.28076171875, 1834.923808, -1022, -650, -3165
21.523867, 0.0050048828125, -0.0172119140625, 0.00433349609375, -2.27099609375, 0.23291015625, 0.28466796875, 1835.3275, -816, -577, -3135
21.544484, 0.004150390625, -0.01458740234375, 0.00238037109375, -2.25537109375, 0.2275390625, 0.28759765625, 1835.731191, -734, -681, -3206
21.5651, 0.00634765625, -0.01092529296875, 0.00164794921875, -2.22900390625, 0.21826171875, 0.29052734375, 1836.134882, -916, -681, -3194
21.585717, 0.00457763671875, 0.0020751953125, 0.00238037109375, -2.1943359375, 0.2119140625, 0.3037109375, 1836.538574, -742, -679, -3212
21.606334, 0.00445556640625, 0.013916015625, 0.0003662109375, -2.15771484375, 0.2041015625, 0.31591796875, 1836.942265, -788, -695, -3196
21.62695, -0.00628662109375, 0.01922607421875, 0.00384521484375, -2.15771484375, 0.2060546875, 0.3193359375, 1837.345957, -791, -679, -3207
21.647567, -0.01837158203125, 0.0211181640625, 0.00408935546875, -2.1650390625, 0.2099609375, 0.3203125, 1837.749648, -788, -676, -3217
21.668184, -0.0263671875, 0.017822265625, 0.00555419921875, -2.17041015625, 0.20947265625, 0.3154296875, 1838.153339, -816, -678, -3208
21.688801, -0.0352783203125, 0.01165771484375, 0.0078125, -2.18212890625, 0.208984375, 0.30712890625, 1838.557031, -788, -691, -3213
21.709417, -0.02838134765625, 0.00225830078125, 0.00982666015625, -2.15869140625, 0.19189453125, 0.29541015625, 1838.960722, -835, -678, -3227
21.730034, -0.03509521484375, -0.0013427734375, 0.00994873046875, -2.15869140625, 0.1884765625, 0.29052734375, 1839.364414, -823, -675, -3189
21.750651, -0.04754638671875, 0.00494384765625, 0.009033203125, -2.15478515625, 0.19091796875, 0.29638671875, 1839.768105, -692, -742, -3236
21.771268, -0.05462646484375, 0.0074462890625, 0.01171875, -2.142578125, 0.1865234375, 0.296875, 1840.171796, -772, -757, -3205
21.791884, -0.064208984375, 0.0072021484375, 0.0103759765625, -2.14111328125, 0.18505859375, 0.2958984375, 1840.575487, -792, -748, -3218
21.812501, -0.07403564453125, 0.0042724609375, 0.01116943359375, -2.14404296875, 0.18310546875, 0.291015625, 1840.979179, -703, -792, -3220
21.833118, -0.091552734375, 0.0020751953125, 0.0146484375, -2.16552734375, 0.18896484375, 0.2861328125, 1841.38287, -728, -785, -3223
21.853734, -0.10711669921875, 0.0059814453125, 0.01531982421875, -2.17041015625, 0.1923828125, 0.28857421875, 1841.786562, -741, -772, -3219
21.874351, -0.11737060546875, 0.009765625, 0.015380859375, -2.16015625, 0.18994140625, 0.291015625, 1842.190253, -729, -755, -3203
21.894968, -0.1260986328125, 0.01373291015625, 0.014404296875, -2.1455078125, 0.185546875, 0.2939453125, 1842.593945, -748, -763, -3204
21.915585, -0.14691162109375, 0.03228759765625, 0.015380859375, -2.13720703125, 0.19287109375, 0.3115234375, 1842.997636, -719, -765, -3188
21.936201, -0.1456298828125, 0.046142578125, 0.01971435546875, -2.0810546875, 0.17578125, 0.32275390625, 1843.401327, -742, -753, -3226
21.956818, -0.1728515625, 0.07354736328125, 0.01873779296875, -2.07958984375, 0.18896484375, 0.349609375, 1843.805019, -729, -761, -3199
21.977435, -0.23150634765625, 0.1090087890625, 0.04302978515625, -2.13427734375, 0.22705078125, 0.3740234375, 1844.20871, -698, -744, -3170
21.998052, -0.20574951171875, 0.0916748046875, 0.04962158203125, -2.0732421875, 0.18798828125, 0.35302734375, 1844.612402, -676, -666, -3174
22.018668, -0.09991455078125, 0.0523681640625, 0.02508544921875, -1.78466796875, 0.068359375, 0.32080078125, 1845.016093, -702, -664, -3182
22.039285, -0.0482177734375, 0.05267333984375, 0.00628662109375, -1.56298828125, -0.001953125, 0.32568359375, 1845.419784, -691, -668, -3165
22.059902, -0.0726318359375, 0.0533447265625, 0.0072021484375, -1.59912109375, 0.00927734375, 0.32421875, 1845.823475, -661, -659, -3186
22.080518, -0.0823974609375, 0.02813720703125, 0.00091552734375, -1.5859375, 0.00439453125, 0.2978515625, 1846.227167, -683, -656, -3190
22.101135, -0.02825927734375, 0.00787353515625, 0.00823974609375, -1.30908203125, -0.0712890625, 0.27197265625, 1846.630858, -692, -671, -3200
22.121752, 0.03271484375, 0.00775146484375, -0.00244140625, -1.041015625, -0.15576171875, 0.27294921875, 1847.03455, -701, -677, -3201
22.142369, 0.03216552734375, 0.00750732421875, -0.0185546875, -0.99560546875, -0.173828125, 0.275390625, 1847.438241, -681, -684, -3188
22.162985, -0.0445556640625, 0.00750732421875, -0.01361083984375, -1.205078125, -0.10205078125, 0.27197265625, 1847.841932, -698, -664, -3193
22.183602, -0.05792236328125, 0.00592041015625, 0.0076904296875, -1.19921875, -0.10009765625, 0.26171875, 1848.245624, -687, -663, -3197
22.204219, -0.03961181640625, 0.0225830078125, 0.00946044921875, -1.1103515625, -0.13427734375, 0.27734375, 1848.649315, -672, -666, -3176
22.224836, -0.027099609375, 0.03265380859375, 0.00592041015625, -1.04345703125, -0.1630859375, 0.287109375, 1849.053007, -719, -676, -3192
22.245452, -0.03814697265625, 0.0377197265625, 0.0125732421875, -1.04345703125, -0.16357421875, 0.28857421875, 1849.456698, -683, -680, -3198
22.266069, -0.0106201171875, 0.0252685546875, 0.0130615234375, -0.90576171875, -0.2080078125, 0.27294921875, 1849.860389, -725, -664, -3206
22.286686, 0.03704833984375, 0.01007080078125, 0.0052490234375, -0.7314453125, -0.27490234375, 0.2568359375, 1850.264081, -531, -661, -3150
22.307303, 0.0567626953125, -0.005859375, -0.009521484375, -0.6318359375, -0.314453125, 0.2412109375, 1850.667772, -632, -645, -3166
22.327919, 0.02825927734375, -0.0103759765625, -0.00665283203125, -0.646484375, -0.29638671875, 0.23291015625, 1851.071463, -641, -636, -3190
22.348536, 0.01080322265625, -0.0072021484375, -0.00494384765625, -0.6611328125, -0.2890625, 0.234375, 1851.475155, -626, -632, -3187
22.369153, -0.00653076171875, 0.0010986328125, -0.01739501953125, -0.68994140625, -0.28515625, 0.2451171875, 1851.878846, -676, -638, -3161
22.389769, -0.00726318359375, 0.00152587890625, -0.0106201171875, -0.66845703125, -0.29345703125, 0.24169921875, 1852.282538, -663, -621, -3192
22.410386, -0.0059814453125, 0.02008056640625, -0.00262451171875, -0.68701171875, -0.30126953125, 0.2587890625, 1852.686229, -878, -555, -3147
22.431003, -0.01043701171875, 0.0172119140625, -0.00653076171875, -0.66845703125, -0.30810546875, 0.2548828125, 1853.08992, -292, -574, -2974
22.45162, -0.02001953125, 0.00421142578125, 0.01068115234375, -0.63671875, -0.30224609375, 0.2333984375, 1853.493612, -317, -556, -3015
22.472236, -0.01129150390625, 0.0035400390625, 0.0089111328125, -0.60302734375, -0.3203125, 0.2314453125, 1853.897303, -382, -547, -3069
22.492853, 0.0340576171875, -0.0084228515625, -0.00250244140625, -0.49658203125, -0.38037109375, 0.21875, 1854.300994, -423, -558, -3075
22.51347, 0.04864501953125, -0.00115966796875, 0.002197265625, -0.484375, -0.39892578125, 0.22412109375, 1854.704686, -410, -533, -3066
22.534087, 0.04443359375, 0.0029296875, -0.00689697265625, -0.48828125, -0.404296875, 0.22998046875, 1855.108377, -433, -539, -3082
22.554703, 0.03057861328125, -0.002685546875, -0.0076904296875, -0.48291015625, -0.396484375, 0.22216796875, 1855.512069, -417, -533, -3075
22.57532, 0.0252685546875, -0.0018310546875, 0.00347900390625, -0.48291015625, -0.39111328125, 0.21826171875, 1855.91576, -436, -529, -3073
22.595937, 0.02215576171875, -0.018798828125, -0.0084228515625, -0.4404296875, -0.3984375, 0.2001953125, 1856.319451, -421, -520, -3053
22.616554, 0.0263671875, -0.03094482421875, -0.00030517578125, -0.4013671875, -0.4033203125, 0.1826171875, 1856.723143, -438, -526, -3052
22.63717, 0.06231689453125, -0.0345458984375, -0.00897216796875, -0.35546875, -0.4453125, 0.1787109375, 1857.126834, -421, -537, -3066
22.657787, 0.0545654296875, -0.05303955078125, -0.0048828125, -0.3154296875, -0.4384765625, 0.154296875, 1857.530525, -953, -531, -3125
22.678404, 0.04742431640625, -0.058837890625, -0.0018310546875, -0.3046875, -0.43115234375, 0.1455078125, 1857.934217, -579, -790, -3168
22.699021, 0.07586669921875, -0.06817626953125, -0.01568603515625, -0.2607421875, -0.46630859375, 0.13525390625, 1858.337908, -645, -780, -3182
22.719637, 0.11541748046875, -0.0667724609375, -0.02191162109375, -0.23974609375, -0.5068359375, 0.13671875, 1858.7416, -773, -694, -3178
22.740254, 0.12493896484375, -0.044921875, -0.02685546875, -0.27978515625, -0.51513671875, 0.16357421875, 1859.145291, -481, -602, -3117
22.760871, 0.11212158203125, -0.041259765625, -0.02642822265625, -0.29541015625, -0.49951171875, 0.16748046875, 1859.548982, -560, -577, -3127
22.781487, 0.1187744140625, -0.0411376953125, -0.0281982421875, -0.29248046875, -0.50341796875, 0.1669921875, 1859.952673, -562, -562, -3128
22.802104, 0.13568115234375, -0.0367431640625, -0.01397705078125, -0.29248046875, -0.50732421875, 0.16845703125, 1860.356365, -572, -566, -3129
22.822721, 0.1483154296875, -0.04443359375, -0.018310546875, -0.271484375, -0.51708984375, 0.1591796875, 1860.760056, -738, -548, -3188
22.843338, 0.1536865234375, -0.04656982421875, -0.017578125, -0.2666015625, -0.51611328125, 0.15576171875, 1861.163748, -924, -647, -3160
22.863954, 0.1583251953125, -0.03955078125, -0.0166015625, -0.28173828125, -0.51220703125, 0.1640625, 1861.567439, -704, -664, -3183
22.884571, 0.17608642578125, -0.0361328125, -0.0111083984375, -0.2822265625, -0.5185546875, 0.16650390625, 1861.97113, -649, -740, -3174
22.905188, 0.18408203125, -0.03173828125, -0.0081787109375, -0.29150390625, -0.515625, 0.17138671875, 1862.374822, -989, -702, -3154
22.925805, 0.19097900390625, -0.02593994140625, -0.00537109375, -0.3046875, -0.5107421875, 0.177734375, 1862.778513, -512, -860, -3160
22.946421, 0.20465087890625, -0.0234375, 6.103515625e-05, -0.3076171875, -0.5107421875, 0.1796875, 1863.182205, -609, -841, -3192
22.967038, 0.2139892578125, -0.01953125, 0.00445556640625, -0.31689453125, -0.50634765625, 0.18310546875, 1863.585896, -588, -822, -3188
22.987655, 0.22308349609375, -0.0167236328125, 0.00897216796875, -0.32470703125, -0.50048828125, 0.18603515625, 1863.989587, -529, -683, -3164
23.008271, 0.238037109375, -0.01531982421875, 0.012939453125, -0.32666015625, -0.50048828125, 0.18701171875, 1864.393279, -604, -636, -3164
23.028888, 0.2528076171875, -0.00750732421875, 0.0194091796875, -0.341796875, -0.49755859375, 0.1953125, 1864.79697, -588, -691, -3188
23.049505, 0.2677001953125, -0.0028076171875, 0.0216064453125, -0.3515625, -0.49658203125, 0.20068359375, 1865.200661, -661, -613, -3177
23.070122, 0.28228759765625, 0.0050048828125, 0.02496337890625, -0.3681640625, -0.49365234375, 0.2099609375, 1865.604353, -621, -649, -3172
23.090738, 0.2972412109375, 0.01409912109375, 0.02752685546875, -0.3876953125, -0.49072265625, 0.220703125, 1866.008044, -640, -636, -3171
23.111355, 0.32708740234375, 0.0042724609375, 0.02313232421875, -0.35888671875, -0.50732421875, 0.21044921875, 1866.411736, -608, -651, -3169
23.131972, 0.33203125, -0.02239990234375, 0.03900146484375, -0.31396484375, -0.490234375, 0.1748046875, 1866.815427, -630, -626, -3164
23.152589, 0.29510498046875, -0.07452392578125, 0.02691650390625, -0.23046875, -0.4462890625, 0.11279296875, 1867.219118, -640, -636, -3194
23.173205, 0.2191162109375, -0.12127685546875, 0.01824951171875, -0.146484375, -0.349609375, 0.05419921875, 1867.62281, -643, -645, -3177
23.193822, 0.16607666015625, -0.1270751953125, 0.00030517578125, -0.169921875, -0.271484375, 0.0478515625, 1868.026501, -660, -630, -3179
23.214439, 0.0904541015625, -0.10247802734375, -0.0106201171875, -0.490234375, -0.15185546875, 0.08203125, 1868.430192, -641, -641, -3191
23.235055, 0.02777099609375, -0.06683349609375, -0.00848388671875, -1.2666015625, -0.0400390625, 0.13037109375, 1868.833884, -660, -624, -3187
23.255672, -0.09014892578125, -0.0465087890625, -0.01129150390625, -2.3193359375, 0.14599609375, 0.15869140625, 1869.237575, -624, -645, -3172
23.276289, -0.17724609375, -0.047119140625, -0.00787353515625, -2.64892578125, 0.28515625, 0.15771484375, 1869.641267, -672, -645, -3176
23.296906, -0.2403564453125, -0.0184326171875, -0.0201416015625, -2.69287109375, 0.39208984375, 0.2001953125, 1870.044958, -643, -634, -3179
23.317522, -0.2625732421875, 0.0150146484375, -0.0216064453125, -2.66357421875, 0.4404296875, 0.24658203125, 1870.448649, -666, -649, -3167
23.338139, -0.26702880859375, 0.057373046875, -0.0126953125, -2.60400390625, 0.4599609375, 0.29931640625, 1870.852341, -674, -662, -3184
23.358756, -0.26666259765625, 0.0758056640625, -0.0155029296875, -2.59326171875, 0.48291015625, 0.3251953125, 1871.256032, -651, -651, -3166
23.379373, -0.293212890625, 0.09979248046875, -0.01678466796875, -2.6025390625, 0.52978515625, 0.357421875, 1871.659724, -678, -640, -3189
23.399989, -0.30596923828125, 0.09661865234375, -0.01129150390625, -2.64013671875, 0.5625, 0.3525390625, 1872.063415, -632, -668, -3178
23.420606, -0.29058837890625, 0.08709716796875, -0.00225830078125, -2.6611328125, 0.5673828125, 0.337890625, 1872.467106, -668, -647, -3179
23.441223, -0.25079345703125, 0.080322265625, -0.00579833984375, -2.65673828125, 0.55517578125, 0.33251953125, 1872.870798, -651, -654, -3164
23.46184, -0.22576904296875, 0.07305908203125, -0.003173828125, -2.66650390625, 0.5537109375, 0.3232421875, 1873.274489, -666, -650, -3164
23.482456, -0.2139892578125, 0.07965087890625, 0.00286865234375, -2.6640625, 0.56005859375, 0.330078125, 1873.67818, -651, -647, -3196
23.503073, -0.1937255859375, 0.09423828125, 0.00823974609375, -2.64111328125, 0.55712890625, 0.34716796875, 1874.081872, -660, -626, -3212
23.52369, -0.18878173828125, 0.10174560546875, 0.00604248046875, -2.64306640625, 0.57373046875, 0.35888671875, 1874.485563, -641, -655, -3186
23.544306, -0.15667724609375, 0.1094970703125, 0.02191162109375, -2.62109375, 0.55419921875, 0.3623046875, 1874.889254, -677, -636, -3171
23.564923, -0.12091064453125, 0.09893798828125, 0.02264404296875, -2.62451171875, 0.54345703125, 0.35009765625, 1875.292946, -658, -664, -3172
23.58554, -0.1197509765625, 0.076904296875, 0.0340576171875, -2.67822265625, 0.56103515625, 0.31884765625, 1875.696637, -658, -651, -3184
23.606157, -0.11956787109375, 0.0751953125, 0.03173828125, -2.697265625, 0.58251953125, 0.31884765625, 1876.100329, -666, -660, -3189
23.626773, -0.10894775390625, 0.07989501953125, 0.0238037109375, -2.69677734375, 0.59619140625, 0.32861328125, 1876.50402, -652, -639, -3212
23.64739, -0.10357666015625, 0.07659912109375, 0.01776123046875, -2.712890625, 0.6142578125, 0.328125, 1876.907712, -684, -667, -3179
23.668007, -0.1142578125, 0.0645751953125, 0.0245361328125, -2.751953125, 0.64013671875, 0.310546875, 1877.311403, -669, -650, -3191
23.688624, -0.120361328125, 0.0611572265625, 0.02154541015625, -2.7724609375, 0.6650390625, 0.30810546875, 1877.715094, -663, -663, -3182
