,Isos,Fluo
49.8,0.11653677094209987,0.13186095321624972
49.9,0.11659895528952137,0.1319776176876612
50.0,0.11680045964382295,0.13221786860393833
50.1,0.11714494657237663,0.132530027996346
50.2,0.11736372150238536,0.13265026841554803
50.3,0.11722288300268838,0.1325435310829283
50.4,0.11725599349351505,0.13267195649051544
50.5,0.1173026686206542,0.13271152136292627
50.6,0.11710195828251055,0.13253897397860148
50.7,0.11714585667302368,0.13245924029806874
50.8,0.11737575186456344,0.13280980358109915
50.9,0.11749981733662275,0.1329880726433511
51.0,0.11744212458926556,0.13305926812749372
51.1,0.11730498491493832,0.13270280671692936
51.2,0.1174071793803886,0.13267999877901676
51.3,0.11763878626530572,0.13284710224160345
51.4,0.11834494285939937,0.1334036716001081
51.5,0.11858523040547307,0.1337275030817787
51.6,0.11831546684042772,0.13346723048222014
51.7,0.1183268376859264,0.1334887168420083
51.8,0.11788444341523874,0.1331796810955479
51.9,0.11778552380433963,0.13307681246692515
52.0,0.11777457246566844,0.13271016641575997
52.1,0.11755777072377144,0.1326989075581683
52.2,0.11778574984322344,0.1330470687263332
52.3,0.11779994956130668,0.13309476386099486
52.4,0.1177507046236691,0.13308848680399357
52.5,0.11768582004847594,0.13300803516562665
52.6,0.11771549599311128,0.13300519498406047
52.7,0.11747105665949718,0.13274881744447672
52.8,0.11749014918819703,0.13265583899194194
52.9,0.11795763997142511,0.13304035167792966
53.0,0.1181965819405155,0.13318806284955012
53.1,0.1184976972258582,0.13344787541151937
53.2,0.11826369851819236,0.1334250938351384
53.3,0.11824435268675175,0.13329724955299324
53.4,0.11811880746294501,0.13339844284439029
53.5,0.11806089964480114,0.13331909151371785
53.6,0.1181061315782384,0.13335762703448864
53.7,0.11826454322435949,0.13357624606551316
53.8,0.11865820372019321,0.13385037405543293
53.9,0.11851850712846601,0.13372839115251134
54.0,0.11844282027181954,0.1334231891265297
54.1,0.11889785830789164,0.1339063986009413
54.2,0.11871746884519759,0.133873765629375
54.3,0.1190423460958688,0.13400516627929937
54.4,0.11899675036266867,0.1338929778213053
54.5,0.11887986593801647,0.1338685693487197
54.6,0.11870912100118472,0.13371925349888572
54.7,0.11863353778933643,0.13353653964693749
54.8,0.1181099884861432,0.13333686734125907
54.9,0.11812000909448082,0.1333936369273651
55.0,0.1184576562418096,0.1336071615775605
55.1,0.11855967105696555,0.13369296526647081
55.2,0.11802353789580206,0.13320625462650293
55.3,0.11749164842369887,0.13256620371053005
55.4,0.117243273542381,0.13242302440947185
55.5,0.11718399522886364,0.13239323834832734
55.6,0.11719624611811363,0.13251279918585934
55.7,0.11733934461594221,0.1326232001789518
55.8,0.11731268260536482,0.13265361055627461
55.9,0.11744113996380105,0.13261991945360663
56.0,0.11757542982048184,0.13272155505717106
56.1,0.11780024938607413,0.13262312125445244
56.2,0.11783262031588994,0.13294300321042035
56.3,0.11791515207040004,0.1327870987004653
56.4,0.11797319889361052,0.13300876040336007
56.5,0.11814941027073503,0.13318046101718525
56.6,0.11808533740410075,0.13321622476043585
56.7,0.1177439673807067,0.1330565604500815
56.8,0.11768615980860776,0.13288372921198097
56.9,0.11776085838396089,0.1327957426983271
57.0,0.11758765065221251,0.13282964750370246
57.1,0.11779959281782565,0.13301805697505664
57.2,0.11777236239041097,0.1330699573416048
57.3,0.11782846392257752,0.1329926327154552
57.4,0.11806341551451556,0.13313221647199008
57.5,0.1183880805134097,0.1335329213877691
57.6,0.11850489431945183,0.13343352690077107
57.7,0.11821224572855513,0.13304643140055794
57.8,0.11786329037447825,0.13285868257354305
57.9,0.11803116703998234,0.1329457371556095
58.0,0.11786335162245269,0.1327121679751589
58.1,0.11795729156218576,0.1329770992061969
58.2,0.11828745636721656,0.1333559331008944
58.3,0.1185645647613737,0.13344511131795328
58.4,0.11840314274653987,0.13340832546051176
58.5,0.11864951279795329,0.1337552675404806
58.6,0.11863619155824165,0.13354100649910178
58.7,0.11874347633849182,0.1335085082169484
58.8,0.11879932294087668,0.13376995500641883
58.9,0.1192142411567384,0.13386519088323257
59.0,0.11910740800419094,0.13396144366464435
59.1,0.11917842025134583,0.13390196803409102
59.2,0.11893984236861166,0.1337146305614406
59.3,0.11861033624656368,0.13352416060521813
59.4,0.11873447509391301,0.13356211952005068
59.5,0.11869757435944706,0.13344536345176228
59.6,0.11872201016936534,0.1335714266087701
59.7,0.11868201449831758,0.1336674728522635
59.8,0.11869690854755238,0.13342104936131605
59.9,0.11879394657915003,0.13364896623554964
60.0,0.1187341592394444,0.13353093040405833
60.1,0.11876497157658353,0.13349022344886172
60.2,0.11877959286187531,0.13349309260876527
60.3,0.11879107624766005,0.13365271568182546
60.4,0.11891336040623611,0.1337423414524895
60.5,0.11880544755379441,0.1335589456593578
60.6,0.1188146915345327,0.13355243881778664
60.7,0.11879126175847995,0.1335700610933252
60.8,0.11882618692493109,0.13362427544506353
60.9,0.11881978256309672,0.1335768549694378
61.0,0.1187208832645451,0.13350324947264122
61.1,0.11877382330869532,0.13362195155038298
61.2,0.11858124285603068,0.13341951148112757
61.3,0.11860728688551715,0.13335961376384925
61.4,0.11802846745888106,0.13315154732691487
61.5,0.11815136858784873,0.13335770230476243
61.6,0.1184874448233414,0.13347054704218672
61.7,0.11853547854097946,0.1333812844660909
61.8,0.11860399632453417,0.13346774388946223
61.9,0.11856693044175713,0.1336512350509897
62.0,0.11857414610269124,0.1336243786780673
62.1,0.11863847257341949,0.1335781429013277
62.2,0.11864673933270592,0.13352724213149686
62.3,0.11876940902889366,0.13371687258442388
62.4,0.11870549661895506,0.13361173928875036
62.5,0.11800104770886313,0.1329547729053564
62.6,0.11773315583535703,0.1327265813685325
62.7,0.11742360507309312,0.13246932280489968
62.8,0.11762732381642177,0.1325621716104145
62.9,0.11781273122926457,0.13281669195914375
63.0,0.11780950959027232,0.13268254606941007
63.1,0.11779918981124111,0.13274096470934635
63.2,0.11805343008636206,0.13289288144320588
63.3,0.11799794766143762,0.132827238199421
63.4,0.1178714970785987,0.1329520451833746
